0.589896267158	600
time	pressure	humidity	temperature
150.811042787	1008.09326172	41.2374000549	30.453338623
150.811042788	1008.09326172	40.7283706665	30.453338623
150.811042788	1008.09326172	40.7283706665	30.453338623
150.811042789	1008.09326172	40.7283706665	30.453338623
150.811042789	1008.09326172	40.7283706665	30.453338623
150.811042789	1008.09326172	40.7283706665	30.453338623
150.811042789	1008.09326172	40.7283706665	30.453338623
150.811042789	1008.09326172	40.7283706665	30.453338623
150.81104279	1008.09326172	40.7283706665	30.453338623
150.81104279	1008.09423828	40.7283706665	30.453338623
150.81104279	1008.09423828	40.7283706665	30.453338623
150.81104279	1008.09423828	40.7283706665	30.453338623
150.811042791	1008.09423828	40.7283706665	30.453338623
150.811042791	1008.09423828	40.7283706665	30.453338623
150.811042791	1008.09423828	40.7283706665	30.453338623
150.811042791	1008.09423828	40.7283706665	30.453338623
150.811042792	1008.09423828	40.7283706665	30.453338623
150.811042792	1008.09423828	40.7283706665	30.453338623
150.811042792	1008.09423828	40.7283706665	30.453338623
150.811042792	1008.09423828	40.7283706665	30.453338623
150.811042792	1008.09423828	40.7283706665	30.453338623
150.811042793	1008.09423828	40.7283706665	30.453338623
150.811042793	1008.09423828	40.7283706665	30.453338623
150.811042793	1008.09423828	40.7283706665	30.453338623
150.811042793	1008.09423828	40.7283706665	30.453338623
150.811042794	1008.09423828	40.7283706665	30.453338623
150.811042794	1008.09521484	40.7283706665	30.453338623
150.811042794	1008.09521484	40.7283706665	30.453338623
150.811042794	1008.09521484	40.7283706665	30.453338623
150.811042795	1008.09521484	40.7283706665	30.453338623
150.811042795	1008.09521484	40.7283706665	30.453338623
150.811042795	1008.09521484	40.7283706665	30.453338623
150.811042795	1008.09521484	40.7283706665	30.453338623
150.811042796	1008.09521484	40.7283706665	30.453338623
150.811042796	1008.09521484	40.7283706665	30.5090255737
150.811042796	1008.09521484	43.359954834	30.5090255737
150.811042796	1008.09521484	43.359954834	30.5090255737
150.811042797	1008.09521484	43.359954834	30.5090255737
150.811042797	1008.09521484	43.359954834	30.5090255737
150.811042797	1008.09521484	43.359954834	30.5090255737
150.811042797	1008.09521484	43.359954834	30.5090255737
150.811042798	1008.09521484	43.359954834	30.5090255737
150.811042798	1008.09448242	43.359954834	30.5090255737
150.811042798	1008.09448242	43.359954834	30.5090255737
150.811042798	1008.09448242	43.359954834	30.5090255737
150.811042799	1008.09448242	43.359954834	30.5090255737
150.811042799	1008.09448242	43.359954834	30.5090255737
150.811042799	1008.09448242	43.359954834	30.5090255737
150.811042799	1008.09448242	43.359954834	30.5090255737
150.811042799	1008.09448242	43.359954834	30.5090255737
150.8110428	1008.09448242	43.359954834	30.5090255737
150.8110428	1008.09448242	43.359954834	30.5090255737
150.8110428	1008.09448242	43.359954834	30.5090255737
150.8110428	1008.09448242	43.359954834	30.5090255737
