1.97484775501	2000
time	pressure	humidity	temperature
150.653200898	1008.43066406	39.563041687	33.10779953
150.653200899	1008.43066406	39.563041687	33.10779953
150.653200899	1008.43066406	39.563041687	33.10779953
150.653200899	1008.43066406	39.563041687	33.10779953
150.6532009	1008.43066406	39.563041687	33.10779953
150.6532009	1008.43066406	39.563041687	33.10779953
150.6532009	1008.43066406	39.563041687	33.10779953
150.6532009	1008.43066406	39.563041687	33.10779953
150.6532009	1008.43066406	39.563041687	33.10779953
150.653200901	1008.43066406	39.563041687	33.10779953
150.653200901	1008.43066406	39.563041687	33.10779953
150.653200901	1008.43066406	39.563041687	33.10779953
150.653200901	1008.43066406	39.563041687	33.10779953
150.653200902	1008.43066406	39.563041687	33.10779953
150.653200902	1008.43066406	39.563041687	33.10779953
150.653200902	1008.43359375	39.563041687	33.10779953
150.653200902	1008.43359375	39.563041687	33.10779953
150.653200903	1008.43359375	39.563041687	33.10779953
150.653200903	1008.43359375	39.563041687	33.10779953
150.653200903	1008.43359375	39.563041687	33.10779953
150.653200903	1008.43359375	39.563041687	33.10779953
150.653200904	1008.43359375	39.563041687	33.10779953
150.653200904	1008.43359375	39.563041687	33.10779953
150.653200904	1008.43359375	39.563041687	33.10779953
150.653200904	1008.43359375	39.563041687	33.10779953
150.653200904	1008.43359375	39.563041687	33.10779953
150.653200905	1008.43359375	39.563041687	33.10779953
150.653200905	1008.43359375	39.563041687	33.10779953
150.653200905	1008.43359375	39.563041687	33.10779953
150.653200905	1008.43359375	39.563041687	33.10779953
150.653200906	1008.43359375	39.563041687	33.10779953
150.653200906	1008.43359375	39.563041687	33.10779953
150.653200906	1008.43188477	39.563041687	33.10779953
150.653200906	1008.43188477	39.563041687	33.1634902954
150.653200907	1008.43188477	38.7498779297	33.1634902954
150.653200907	1008.43188477	38.7498779297	33.1634902954
150.653200907	1008.43188477	38.7498779297	33.1634902954
150.653200907	1008.43188477	38.7498779297	33.1634902954
150.653200908	1008.43188477	38.7498779297	33.1634902954
150.653200908	1008.43188477	38.7498779297	33.1634902954
150.653200908	1008.43188477	38.7498779297	33.1634902954
150.653200908	1008.43188477	38.7498779297	33.1634902954
150.653200909	1008.43188477	38.7498779297	33.1634902954
150.653200909	1008.43188477	38.7498779297	33.1634902954
150.653200909	1008.43188477	38.7498779297	33.1634902954
150.653200909	1008.43188477	38.7498779297	33.1634902954
150.653200909	1008.43188477	38.7498779297	33.1634902954
150.65320091	1008.43188477	38.7498779297	33.1634902954
150.65320091	1008.43017578	38.7498779297	33.1634902954
150.65320091	1008.43017578	38.7498779297	33.1634902954
150.65320091	1008.43017578	38.7498779297	33.1634902954
150.653200911	1008.43017578	38.7498779297	33.1634902954
