4.14729250626	800
time	pressure	humidity	temperature
150.811064323	1008.38891602	42.0506134033	30.7241821289
150.811064324	1008.38891602	42.0506134033	30.7241821289
150.811064325	1008.38891602	42.0506134033	30.7241821289
150.811064325	1008.38891602	42.0506134033	30.7241821289
150.811064325	1008.38891602	42.0506134033	30.7241821289
150.811064325	1008.38891602	42.0506134033	30.7241821289
150.811064325	1008.38891602	42.0506134033	30.7241821289
150.811064326	1008.38891602	42.0506134033	30.7241821289
150.811064326	1008.38891602	42.0506134033	30.7241821289
150.811064326	1008.38891602	42.0506134033	30.7241821289
150.811064326	1008.38891602	42.0506134033	30.7241821289
150.811064327	1008.38891602	42.0506134033	30.7241821289
150.811064327	1008.38891602	42.0506134033	30.7241821289
150.811064327	1008.38891602	42.0506134033	30.7241821289
150.811064327	1008.39282227	42.0506134033	30.7241821289
150.811064328	1008.39282227	42.0506134033	30.7241821289
150.811064328	1008.39282227	42.0506134033	30.7241821289
150.811064328	1008.39282227	42.0506134033	30.7241821289
150.811064328	1008.39282227	42.0506134033	30.7241821289
150.811064329	1008.39282227	42.0506134033	30.7241821289
150.811064329	1008.39282227	42.0506134033	30.7241821289
150.811064329	1008.39282227	42.0506134033	30.7241821289
150.811064329	1008.39282227	42.0506134033	30.7241821289
150.811064329	1008.39282227	42.0506134033	30.7241821289
150.81106433	1008.39282227	42.0506134033	30.7241821289
150.81106433	1008.39282227	42.0506134033	30.7241821289
150.81106433	1008.39282227	42.0506134033	30.7241821289
150.81106433	1008.39282227	42.0506134033	30.7241821289
150.811064331	1008.39282227	42.0506134033	30.7241821289
150.811064331	1008.39282227	42.0506134033	30.7241821289
150.811064331	1008.39282227	42.0506134033	30.7241821289
150.811064331	1008.39282227	42.0506134033	30.7241821289
150.811064331	1008.3984375	42.0506134033	30.759803772
150.811064332	1008.3984375	40.4825210571	30.759803772
150.811064332	1008.3984375	40.4825210571	30.759803772
150.811064332	1008.3984375	40.4825210571	30.759803772
150.811064333	1008.3984375	40.4825210571	30.759803772
150.811064333	1008.3984375	40.4825210571	30.759803772
150.811064333	1008.3984375	40.4825210571	30.759803772
150.811064333	1008.3984375	40.4825210571	30.759803772
150.811064334	1008.3984375	40.4825210571	30.759803772
150.811064334	1008.3984375	40.4825210571	30.759803772
150.811064334	1008.3984375	40.4825210571	30.759803772
150.811064334	1008.3984375	40.4825210571	30.759803772
150.811064334	1008.3984375	40.4825210571	30.759803772
150.811064335	1008.3984375	40.4825210571	30.759803772
150.811064335	1008.3984375	40.4825210571	30.759803772
150.811064335	1008.3984375	40.4825210571	30.759803772
150.811064335	1008.3984375	40.4825210571	30.759803772
150.811064336	1008.40161133	40.4825210571	30.759803772
150.811064336	1008.40161133	40.4825210571	30.759803772
150.811064336	1008.40161133	40.4825210571	30.759803772
150.811064336	1008.40161133	40.4825210571	30.759803772
150.811064337	1008.40161133	40.4825210571	30.759803772
150.811064337	1008.40161133	40.4825210571	30.759803772
150.811064337	1008.40161133	40.4825210571	30.759803772
150.811064337	1008.40161133	40.4825210571	30.759803772
150.811064337	1008.40161133	40.4825210571	30.759803772
150.811064338	1008.40161133	40.4825210571	30.759803772
150.811064338	1008.40161133	40.4825210571	30.759803772
150.811064338	1008.40161133	40.4825210571	30.759803772
150.811064338	1008.40161133	40.4825210571	30.759803772
150.811064339	1008.40161133	40.4825210571	30.759803772
150.811064339	1008.40161133	40.4825210571	30.759803772
150.811064339	1008.40161133	40.4825210571	30.759803772
150.811064339	1008.40161133	40.4825210571	30.759803772
150.81106434	1008.3996582	43.5664405823	30.759803772
150.81106434	1008.3996582	43.5664405823	30.759803772
150.81106434	1008.3996582	43.5664405823	30.759803772
150.811064341	1008.3996582	43.5664405823	30.759803772
150.811064341	1008.3996582	43.5664405823	30.759803772
150.811064341	1008.3996582	43.5664405823	30.759803772
150.811064341	1008.3996582	43.5664405823	30.759803772
150.811064341	1008.3996582	43.5664405823	30.759803772
150.811064342	1008.3996582	43.5664405823	30.759803772
150.811064342	1008.3996582	43.5664405823	30.759803772
150.811064342	1008.3996582	43.5664405823	30.759803772
150.811064342	1008.3996582	43.5664405823	30.759803772
150.811064343	1008.3996582	43.5664405823	30.759803772
150.811064343	1008.3996582	43.5664405823	30.759803772
150.811064343	1008.3996582	43.5664405823	30.759803772
150.811064343	1008.3996582	43.5664405823	30.759803772
150.811064343	1008.3996582	43.5664405823	30.759803772
150.811064344	1008.39233398	43.5664405823	30.759803772
150.811064344	1008.39233398	43.5664405823	30.759803772
150.811064344	1008.39233398	43.5664405823	30.759803772
150.811064344	1008.39233398	43.5664405823	30.759803772
150.811064345	1008.39233398	43.5664405823	30.759803772
150.811064345	1008.39233398	43.5664405823	30.759803772
150.811064345	1008.39233398	43.5664405823	30.759803772
150.811064345	1008.39233398	43.5664405823	30.759803772
150.811064346	1008.39233398	43.5664405823	30.759803772
150.811064346	1008.39233398	43.5664405823	30.759803772
150.811064346	1008.39233398	43.5664405823	30.759803772
150.811064346	1008.39233398	43.5664405823	30.759803772
150.811064346	1008.39233398	43.5664405823	30.759803772
150.811064347	1008.39233398	43.5664405823	30.759803772
150.811064347	1008.39233398	43.5664405823	30.759803772
150.811064347	1008.39233398	43.5664405823	30.8488559723
150.811064347	1008.39233398	39.6952056885	30.8488559723
150.811064348	1008.39477539	39.6952056885	30.8488559723
150.811064348	1008.39477539	39.6952056885	30.8488559723
150.811064348	1008.39477539	39.6952056885	30.8488559723
150.811064349	1008.39477539	39.6952056885	30.8488559723
150.811064349	1008.39477539	39.6952056885	30.8488559723
150.811064349	1008.39477539	39.6952056885	30.8488559723
150.811064349	1008.39477539	39.6952056885	30.8488559723
150.811064349	1008.39477539	39.6952056885	30.8488559723
150.81106435	1008.39477539	39.6952056885	30.8488559723
150.81106435	1008.39477539	39.6952056885	30.8488559723
150.81106435	1008.39477539	39.6952056885	30.8488559723
150.81106435	1008.39477539	39.6952056885	30.8488559723
150.811064351	1008.39477539	39.6952056885	30.8488559723
150.811064351	1008.39477539	39.6952056885	30.8488559723
150.811064351	1008.39477539	39.6952056885	30.8488559723
150.811064351	1008.39477539	39.6952056885	30.8488559723
150.811064351	1008.39477539	39.6952056885	30.8488559723
150.811064352	1008.39477539	39.6952056885	30.8488559723
150.811064352	1008.39648438	39.6952056885	30.8488559723
150.811064352	1008.39648438	39.6952056885	30.8488559723
150.811064353	1008.39648438	39.6952056885	30.8488559723
150.811064353	1008.39648438	39.6952056885	30.8488559723
150.811064353	1008.39648438	39.6952056885	30.8488559723
150.811064353	1008.39648438	39.6952056885	30.8488559723
150.811064353	1008.39648438	39.6952056885	30.8488559723
150.811064354	1008.39648438	39.6952056885	30.8488559723
150.811064354	1008.39648438	39.6952056885	30.8488559723
150.811064354	1008.39648438	39.6952056885	30.8488559723
150.811064354	1008.39648438	39.6952056885	30.8488559723
150.811064355	1008.39648438	39.6952056885	30.8488559723
150.811064355	1008.39648438	39.6952056885	30.8488559723
150.811064355	1008.39648438	39.6952056885	30.7776145935
150.811064355	1008.39648438	39.4469223022	30.7776145935
150.811064356	1008.39648438	39.4469223022	30.7776145935
150.811064356	1008.39648438	39.4469223022	30.7776145935
150.811064356	1008.3996582	39.4469223022	30.7776145935
150.811064356	1008.3996582	39.4469223022	30.7776145935
150.811064357	1008.3996582	39.4469223022	30.7776145935
150.811064357	1008.3996582	39.4469223022	30.7776145935
150.811064357	1008.3996582	39.4469223022	30.7776145935
150.811064357	1008.3996582	39.4469223022	30.7776145935
150.811064358	1008.3996582	39.4469223022	30.7776145935
150.811064358	1008.3996582	39.4469223022	30.7776145935
150.811064358	1008.3996582	39.4469223022	30.7776145935
150.811064358	1008.3996582	39.4469223022	30.7776145935
150.811064358	1008.3996582	39.4469223022	30.7776145935
150.811064359	1008.3996582	39.4469223022	30.7776145935
150.811064359	1008.3996582	39.4469223022	30.7776145935
150.811064359	1008.3996582	39.4469223022	30.7776145935
150.811064359	1008.3996582	39.4469223022	30.7776145935
150.81106436	1008.3996582	39.4469223022	30.7776145935
150.81106436	1008.3996582	39.4469223022	30.7776145935
150.81106436	1008.3996582	39.4469223022	30.7776145935
150.81106436	1008.39697266	39.4469223022	30.7776145935
150.811064361	1008.39697266	39.4469223022	30.7776145935
150.811064361	1008.39697266	39.4469223022	30.7776145935
150.811064361	1008.39697266	39.4469223022	30.7776145935
150.811064361	1008.39697266	39.4469223022	30.7776145935
150.811064362	1008.39697266	39.4469223022	30.7776145935
150.811064362	1008.39697266	39.4469223022	30.7776145935
150.811064362	1008.39697266	39.4469223022	30.7776145935
150.811064362	1008.39697266	39.4469223022	30.7776145935
150.811064362	1008.39697266	39.4469223022	30.7776145935
150.811064363	1008.39697266	39.4469223022	30.7776145935
150.811064363	1008.39697266	39.4469223022	30.795425415
150.811064363	1008.39697266	38.7445487976	30.795425415
150.811064363	1008.39697266	38.7445487976	30.795425415
150.811064364	1008.39697266	38.7445487976	30.795425415
150.811064364	1008.39697266	38.7445487976	30.795425415
150.811064364	1008.40014648	38.7445487976	30.795425415
150.811064365	1008.40014648	38.7445487976	30.795425415
150.811064365	1008.40014648	38.7445487976	30.795425415
150.811064365	1008.40014648	38.7445487976	30.795425415
150.811064365	1008.40014648	38.7445487976	30.795425415
150.811064365	1008.40014648	38.7445487976	30.795425415
150.811064366	1008.40014648	38.7445487976	30.795425415
150.811064366	1008.40014648	38.7445487976	30.795425415
150.811064366	1008.40014648	38.7445487976	30.795425415
150.811064366	1008.40014648	38.7445487976	30.795425415
150.811064367	1008.40014648	38.7445487976	30.795425415
150.811064367	1008.40014648	38.7445487976	30.795425415
150.811064367	1008.40014648	38.7445487976	30.795425415
150.811064367	1008.40014648	38.7445487976	30.795425415
150.811064367	1008.40014648	38.7445487976	30.795425415
150.811064368	1008.40014648	38.7445487976	30.795425415
150.811064368	1008.40014648	38.7445487976	30.795425415
150.811064368	1008.40014648	38.7445487976	30.795425415
150.811064368	1008.40258789	38.7445487976	30.795425415
150.811064369	1008.40258789	38.7445487976	30.795425415
150.811064369	1008.40258789	38.7445487976	30.795425415
150.811064369	1008.40258789	38.7445487976	30.795425415
150.811064369	1008.40258789	38.7445487976	30.795425415
150.81106437	1008.40258789	38.7445487976	30.795425415
150.81106437	1008.40258789	38.7445487976	30.795425415
150.81106437	1008.40258789	38.7445487976	30.795425415
150.81106437	1008.40258789	38.7445487976	30.795425415
150.811064371	1008.40258789	38.7445487976	30.795425415
150.811064371	1008.40258789	38.7445487976	30.6173210144
150.811064371	1008.40258789	40.1754341125	30.6173210144
150.811064371	1008.40258789	40.1754341125	30.6173210144
150.811064372	1008.40258789	40.1754341125	30.6173210144
150.811064372	1008.40258789	40.1754341125	30.6173210144
150.811064372	1008.40258789	40.1754341125	30.6173210144
150.811064372	1008.40258789	40.1754341125	30.6173210144
150.811064372	1008.40136719	40.1754341125	30.6173210144
150.811064373	1008.40136719	40.1754341125	30.6173210144
150.811064373	1008.40136719	40.1754341125	30.6173210144
150.811064373	1008.40136719	40.1754341125	30.6173210144
150.811064374	1008.40136719	40.1754341125	30.6173210144
150.811064374	1008.40136719	40.1754341125	30.6173210144
150.811064374	1008.40136719	40.1754341125	30.6173210144
150.811064374	1008.40136719	40.1754341125	30.6173210144
150.811064374	1008.40136719	40.1754341125	30.6173210144
150.811064375	1008.40136719	40.1754341125	30.6173210144
150.811064375	1008.40136719	40.1754341125	30.6173210144
150.811064375	1008.40136719	40.1754341125	30.6173210144
150.811064375	1008.40136719	40.1754341125	30.6173210144
150.811064376	1008.40136719	40.1754341125	30.6173210144
150.811064376	1008.40136719	40.1754341125	30.6173210144
150.811064376	1008.40136719	40.1754341125	30.6173210144
150.811064376	1008.40136719	40.1754341125	30.6173210144
150.811064376	1008.40136719	40.1754341125	30.6173210144
150.811064377	1008.40112305	40.1754341125	30.6173210144
150.811064377	1008.40112305	40.1754341125	30.6173210144
150.811064377	1008.40112305	40.1754341125	30.6173210144
150.811064378	1008.40112305	40.1754341125	30.6173210144
150.811064378	1008.40112305	40.1754341125	30.6173210144
150.811064378	1008.40112305	40.1754341125	30.6173210144
150.811064378	1008.40112305	40.1754341125	30.6173210144
150.811064378	1008.40112305	40.1754341125	30.6173210144
150.811064379	1008.40112305	40.1754341125	30.7419929504
150.811064379	1008.40112305	40.5151901245	30.7419929504
150.811064379	1008.40112305	40.5151901245	30.7419929504
150.811064379	1008.40112305	40.5151901245	30.7419929504
150.81106438	1008.40112305	40.5151901245	30.7419929504
150.81106438	1008.40112305	40.5151901245	30.7419929504
150.81106438	1008.40112305	40.5151901245	30.7419929504
150.81106438	1008.40112305	40.5151901245	30.7419929504
150.811064381	1008.40112305	40.5151901245	30.7419929504
150.811064381	1008.40185547	40.5151901245	30.7419929504
150.811064381	1008.40185547	40.5151901245	30.7419929504
150.811064381	1008.40185547	40.5151901245	30.7419929504
150.811064382	1008.40185547	40.5151901245	30.7419929504
150.811064382	1008.40185547	40.5151901245	30.7419929504
150.811064382	1008.40185547	40.5151901245	30.7419929504
150.811064382	1008.40185547	40.5151901245	30.7419929504
150.811064383	1008.40185547	40.5151901245	30.7419929504
150.811064383	1008.40185547	40.5151901245	30.7419929504
150.811064383	1008.40185547	40.5151901245	30.7419929504
150.811064383	1008.40185547	40.5151901245	30.7419929504
150.811064383	1008.40185547	40.5151901245	30.7419929504
150.811064384	1008.40185547	40.5151901245	30.7419929504
150.811064384	1008.40185547	40.5151901245	30.7419929504
150.811064384	1008.40185547	40.5151901245	30.7419929504
150.811064384	1008.40185547	40.5151901245	30.7419929504
150.811064385	1008.40185547	40.5151901245	30.7419929504
150.811064385	1008.41015625	40.5151901245	30.7419929504
150.811064385	1008.41015625	40.5151901245	30.7419929504
150.811064385	1008.41015625	40.5151901245	30.7419929504
150.811064386	1008.41015625	40.5151901245	30.7419929504
150.811064386	1008.41015625	40.5151901245	30.7419929504
150.811064386	1008.41015625	40.5151901245	30.7419929504
150.811064386	1008.41015625	40.5151901245	30.7419929504
150.811064386	1008.41015625	40.5151901245	30.7776145935
150.811064387	1008.41015625	40.7732696533	30.7776145935
150.811064387	1008.41015625	40.7732696533	30.7776145935
150.811064387	1008.41015625	40.7732696533	30.7776145935
150.811064388	1008.41015625	40.7732696533	30.7776145935
150.811064388	1008.41015625	40.7732696533	30.7776145935
150.811064388	1008.41015625	40.7732696533	30.7776145935
150.811064388	1008.41015625	40.7732696533	30.7776145935
150.811064388	1008.41015625	40.7732696533	30.7776145935
150.811064389	1008.41015625	40.7732696533	30.7776145935
150.811064389	1008.41381836	40.7732696533	30.7776145935
150.811064389	1008.41381836	40.7732696533	30.7776145935
150.811064389	1008.41381836	40.7732696533	30.7776145935
150.81106439	1008.41381836	40.7732696533	30.7776145935
150.81106439	1008.41381836	40.7732696533	30.7776145935
150.81106439	1008.41381836	40.7732696533	30.7776145935
150.81106439	1008.41381836	40.7732696533	30.7776145935
150.811064391	1008.41381836	40.7732696533	30.7776145935
150.811064391	1008.41381836	40.7732696533	30.7776145935
150.811064391	1008.41381836	40.7732696533	30.7776145935
150.811064391	1008.41381836	40.7732696533	30.7776145935
